class,lower,variants,rep_word,rep_voca_id,merge_voca_ids,rep_meanings,merge_meanings,rep_examples,merge_examples,merge_book_maps
llm-sense,overlooker,Overlooker | overlooker,overlooker,42962,40178,감독 / 감독자 / 반장,조장,0,0,1
auto,overly,overly | Overly,overly,12004,30086,몹시 / 지나치게 / 너무 / 과도하게,① 지나치게 ② 너무 ③ 과도하게,3,0,1
auto,overnight,overnight | Overnight,overnight,13113,30181,하룻밤에 / 하루짜리 / 밤새 / 하루 아침에 / 간밤에 / 하룻밤 사이에,① 하룻밤에 ② 하루짜리 ③ 밤새 ④ 하루 아침에 ⑤ 간밤에,2,0,1
auto,owing,owing | Owing,owing,16765,30032,…해서 / …덕택에 / …때문에 / 빚지고 있는,① …때문에 ② …해서 ③ …덕택에 ④ 빚지고 있는,1,0,1
auto,ownership,ownership | Ownership,ownership,19252,29814,소유권 / 지분 / 지배권 / 소유,소유주,2,0,1
auto,pacific,pacific | Pacific,pacific,8280,29938,태평양 / 퍼시픽 / 온화한,① 태평양 ② 퍼시픽 ③ 온화한 / 태평양; 태평양의 / 태평양 / 태평양의,1,0,6
auto,pain,pain | Pain,pain,3483,30384,통증 / 고통 / 진통 / 아프다 / 괴로움 / 아픔,① 고통 ② 통증 ③ 아프다 ④ 진통 ⑤ 귀찮다,3,0,1
auto,pan,pan | Pan,pan,3482,48567,팬 / 프라이팬 / 냄비,팬,2,0,1
auto,paradox,paradox | Paradox | paradox,paradox,6897,"30465,52394",역설 / 패러독스 / 모순,① 역설 ② 모순 ③ 패러독스 / 역설 / 모순,1,0,2
auto,parental,parental | Parental,parental,2147,30158,부모의 / 부모다운 / 모체가 되어 있는,① 부모의 ② 부모다운 ③ 모체가 되어 있는,2,0,1
auto,paris,paris | Paris,paris,9003,30110,파리 / 프랑스 정부 / 패리스,① 파리 ② 패리스 ③ 프랑스 정부 / 파리,0,0,3
auto,parking,parking | Parking,parking,1377,30299,주차 / 파킹,① 주차 ② 파킹,2,0,1
auto,parliament,parliament | Parliament,parliament,3478,33518,국회 / 의회 / 하원 / 모임,의회,2,0,1
auto,partnership,partnership | Partnership,partnership,1093,30366,파트너십 / 동반자 / 협력 / 제휴 / 함께 하는,① 제휴 ② 파트너십 ③ 동반자 ④ 협력 ⑤ 함께 하는,2,0,1
auto,pastoral,pastoral | Pastoral,pastoral,17311,30064,목가 / 전원시 / 시골의,① 목가 ② 전원시 ③ 시골의,2,0,1
llm-proper,paul,paul | Paul,Paul,50001,30484,이름,폴 / 바오로 / 파울 / 바울로,0,0,7
llm-sense,pentecost,pentecost | Pentecost,pentecost,28252,50393,성령 강림절 / 부활절 뒤 7번째 일요일 / 수확절,오순절,0,0,1
llm-sense,perceptual,perceptual | Perceptual,perceptual,15843,50352,지각의,지각의 / 지각있는,2,0,1
llm-sense,perfect,perfect | Perfect,perfect,1279,37495,완벽한 / 완전한 / 최적의 / 퍼펙트 / 이상적인,완전한 / 완료 시제,2,0,1
auto,perform,perform | Perform,perform,223,37345,공연하다 / 수행하다 / 연주하다 / 노래하다 / 연기하다,연기하다,2,0,1
llm-sense,performance,performance | Performance | performance | performance | performance,performance,1013,"37347,52188,52229,52277",성능 / 성과 / 수행 / 공연 / 실적 / 이행,연주 / 성과 / 수행 / 공연,2,0,4
auto,pericardium,pericardium | Pericardium,pericardium,40488,44544,심막 / 심낭,심막,0,0,1
auto,pericles,Pericles | pericles,pericles,42117,38481,페리클레스,페리클레스(델로스 동맹을 결성한 아테네의 대 정치가 (민주주의) ),0,0,1
llm-sense,personnel,personnel | Personnel,personnel,9364,27777,인력 / 사람들 / 직원 / 인원 / 요원 / [자체가 복수형] 직원들 / 담당자들,인사,3,0,1
llm-sense,persuade,persuade | Persuade,persuade,1787,36172,설득하다 / 하게 만들다 / 납득시키다 / 기대하다 / 종용하다,석득하다. 설득하여~시키다,2,0,1
llm-sense,perturb,perturb | Perturb,perturb,19322,32995,혼란시키다 / …을 당황하게 하다 / 교란하다,혼란시키다 / …을 당황하게 하다 / 뒤흔들어놓다,0,0,1
llm-proper,pete,pete | Pete,Pete,50124,34979,이름,남자 이름 / 금고,0,0,3
llm-proper,peter,peter | Peter,Peter,30469,17589,① 남자 이름 ② 금고 ③ 점차 가늘어지다 / 이름,남자 이름 / 금고 / 점차 가늘어지다,0,0,21
auto,petroleum,petroleum | Petroleum,petroleum,5843,30373,석유,① 석유,2,0,1
llm-proper,phil,phil | Phil,Phil,49956,38487,이름,남자이름 / 「…에 친화적인」 「…에 편드는」의 뜻 / 「…을 좋아하는 사람」 「…에 친화력을 가진 물질」의 뜻,0,0,2
llm-proper,philip,philip | Philip,Philip,50072,45757,이름,남자 이름,0,0,1
llm-sense,philistine,philistine | Philistine,philistine,21166,38440,속물 / 교양 없는 / 실리주의자,필리스틴 사람 / 속물 / 실리주의자 2 잔인한 원수 3 필리스틴 사람의,0,0,1
auto,philosopher,philosopher | Philosopher,philosopher,22593,30088,철학자,① 철학자,1,0,1
auto,phoenix,phoenix | Phoenix,phoenix,7910,30023,피닉스 / 불사조 / 봉황 / 휘닉스 / 대천재,① 피닉스 ② 불사조 ③ 절세의 미인,1,0,1
auto,physical,physical | PHYSICAL,physical,1806,29970,물리의 / 신체의 / 육체의 / 물질의 / 몸의 / 물리적인,① 신체의 ② 물리의 ③ 육체의 ④ 건강진단 ⑤ 몸의,2,0,1
auto,pierce,pierce | Pierce,pierce,7349,30048,피어싱 / 뚫다 / 꽂다 / 꿰뚫다 / 찢어질 듯한,① 피어싱 ② 뚫다 ③ 찢어질 듯한 ④ 꿰뚫다 ⑤ 꽂다,2,0,1
auto,pity,pity | Pity,pity,6881,36159,연민 / 동정 / 유감 / 애석한 / 불쌍한 / 가련함,불쌍히여김. 동정 / 연민 / 동정,2,0,2
auto,plasma,plasma | Plasma,plasma,26127,44543,플라스마 / 혈장 / 림프장,혈장,2,0,1
auto,plentiful,plentiful | Plentiful,plentiful,17029,29840,풍부한 / 많은,풍부한,2,0,1
auto,pluralism,pluralism | Pluralism,pluralism,17699,30124,다원론 / 성직 겸임 / 다원적 문화,① 다원론 ② 성직 겸임 ③ 다원적 문화,0,0,1
auto,pluto,pluto | Pluto,pluto,4154,34881,명왕성 / 플루토,명왕성,0,0,1
auto,pointer,pointer | Pointer,pointer,7699,30468,가리키는 사람 / 교편 / 바늘,① 가리키는 사람 ② 교편 ③ 바늘,1,0,1
auto,poland,Poland | poland,poland,25987,16732,폴란드,폴란드,0,0,1
auto,policy,policy | Policy,policy,3458,30346,정책 / 제도 / 방침 / 규정 / 방책 / 보험 증권,① 정책 ② 제도 ③ 방침 ④ 보험증서 ⑤ 규정,2,0,1
auto,polish,polish | Polish,polish,2580,30191,다듬다 / 폴란드의 / 광택 / 세련되다 / 닦다,① 광택 ② 닦다 ③ 다듬다 ④ 세련되다 ⑤ 폴란드의,2,0,1
auto,polymorphism,polymorphism | Polymorphism,polymorphism,16518,45290,동질 이상 / 다형 / 다형성,다형성,0,0,1
auto,pope,pope | Pope,pope,2913,36414,교황,교황,2,0,1
auto,port,port | Port,port,3455,36154,항만 / 항구 / 포트 / ...항,항구. 항만,2,0,1
auto,portable,portable | Portable,portable,790,36150,휴대용의 / 이동식 / 포터블,휴대할 수 있는. 휴대용의,0,0,1
auto,porter,porter | Porter,porter,17896,36153,포터 / 짐꾼 / 포르테 / 사환,짐꾼. 운반기,2,0,1
auto,portugal,portugal | Portugal,portugal,11155,41015,포르투갈,포르투갈,0,0,1
auto,portuguese,portuguese | Portuguese,portuguese,16767,41016,포르투갈의 / 포르투갈어 / 포르투갈인,포르투갈인(어),0,0,1
llm-sense,posture,posture | Posture,posture,12217,28025,자세 / 태세 / 배치하다 / 태도 / 몸의 위치,자세 / 포즈[명사 / 타동사,2,0,1
auto,pot,pot | Pot,pot,989,36155,냄비 / 화분 / 항아리 / 포트 / 단지,항아리. 단지. 주전자,2,0,1
llm-sense,potable,potable | Potable,potable,17895,36151,상수 / 식수 / 마실수있는,마시기에적합한,1,0,1
auto,pragmatism,pragmatism | Pragmatism,pragmatism,11032,29974,실용주의 / 프래그머티즘 / 참견,① 실용주의 ② 프래그머티즘 ③ 참견,0,0,1
auto,pregnant,pregnant | Pregnant,pregnant,732,30319,임신한 / 임산부,① 임신한 ② 임산부,2,0,1
auto,premier,premier | Premier,premier,2531,30408,총리 / 최고의 / 주지사,① 총리 ② 최고의 ③ 주지사,2,0,1
auto,premium,premium | Premium,premium,19771,30316,프리미엄 / 보험료 / 고급의 / 권리금 / 높은,① 보험료 ② 수수료 ③ 상,2,0,1
auto,present,present | Present,present,343,37460,현재의 / 제시하다 / 선물하다 / 보여주다 / 발표하다 / 증정하다 / 선물,선물,2,0,1
auto,president,president | President,president,3451,40179,대통령 / 사장 / 회장 / 총장 / 위원장,사장,2,0,1
auto,price,price | Price,price,1486,30394,가격 / 물가 / 가치 / 요금 / 대가,① 가격 ② 물가 ③ 대가 ④ 요금 ⑤ 가치,2,0,1
auto,proclamation,proclamation | Proclamation,proclamation,19154,30067,선언 / 선포 / 성명 / 공표,① 선언 ② 선포 ③ 공표 ④ 성명,2,0,1
llm-sense,profitable,profitable | Profitable,profitable,2131,29811,수익성이 좋은 / 이익이 되는 / 이윤을 내는 / 돈벌이가 되는 / 도움이 되는,수익성있는,2,0,1
auto,profound,profound | Profound | profound,profound,2583,"29838,52414",심오한 / 깊은 / 지대한,깊은 / 심오한,2,0,2
auto,progressive,progressive | Progressive,progressive,2101,30122,진보적인 / 점진적인 / 진보주의의 / 진행하는,① 진보적인 ② 진보주의의 ③ 점진적인 ④ 진행하는,2,0,1
auto,prominent,prominent | Prominent,prominent,780,30292,유명한 / 두드러진 / 탁월한 / 뛰어난 / 실력 있는,① 유명한 ② 두드러진 ③ 탁월한 ④ 뛰어난 ⑤ 실력 있는,2,0,1
auto,promotional,promotional | Promotional,promotional,24497,30420,촉진 장려용의 / 선전용의 / 홍보의 / 홍보용의 / 촉진하는,① 촉진 장려용의 ② 선전용의 ③ 홍보의,1,0,1
auto,property,property | Property,property,735,30295,특성 / 부동산 / 재산 / 소유 / 토지 / 속성 / 소유물,① 부동산 ② 재산 ③ 소유,2,0,1
auto,proposal,proposal | Proposal,proposal,578,30350,제안 / 계획 / 제의 / 안 / 청혼 / 제안서,① 제안 ② 안 ③ 계획 ④ 제의 ⑤ 청혼,2,0,1
llm-sense,prosperous,prosperous | Prosperous,prosperous,12355,29837,번영하는 / 성공한,번창한,2,0,1
auto,protectionist,protectionist | Protectionist,protectionist,30844,45587,보호 무역론자 / 보호 무역 주의의,보호무역론자,0,0,1
auto,protege,protege,protege,20644,,피보호자 / 부하 / 제자,,0,0,0
auto,protestant,protestant | Protestant,protestant,2313,33513,개신교 / 신교도 / 프로테스탄트,개신교 / 신교도,2,0,1
auto,protestantism,protestantism | Protestantism,protestantism,11933,33492,신교 / 신교 교회 / 신교도,개신교,0,0,2
llm-proper,proteus,proteus | Proteus,Proteus,49965,47353,이름,자유 자재로 변하는 모습과 예언력을 가진 해신 / 프로테우스,0,0,2
auto,protégé,protégé,protégé,39653,,피보호자,,0,0,0
llm-sense,provoke,provoke | Provoke,provoke,1454,36248,자극하다 / 일으키다 / 유발하다 / 도발하다 / 촉발시키다,성나게 하다,2,0,1
auto,psychology,psychology | Psychology,psychology,4235,30209,심리 / 심리학,① 심리,2,0,1
auto,pulley,pulley | Pulley,pulley,17035,37160,도르래 / 풀리 / 벨트차,도르래,2,0,1
auto,pulse,pulse | Pulse,pulse,4189,36160,맥박 / 파동 / 고동,맥박. 진동. 파동,2,0,1
auto,punishment,punishment | Punishment,punishment,7900,30152,처벌 / 체벌 / 징계 / 벌 / 처형,① 처벌 ② 체벌 ③ 벌 ④ 징계 ⑤ 처형,2,0,1
auto,purchase,purchase | Purchase,purchase,1004,29924,구매하다 / 구입하다 / 매수하다 / 사다 / 인수하다,① 구입하다 ② 구매하다 ③ 매수하다 ④ 사다 ⑤ 인수하다,2,0,1
llm-sense,puritan,puritan | Puritan,puritan,17855,34854,청교도 / 엄격주의자 / 퓨리턴,청교도 / 청도교,1,0,4
auto,puritanism,Puritanism | puritanism,puritanism,43144,29993,청교도의 신조·관습 / 청교주의 / 엄격주의,① 청교도의 신조·관습 ② 청교주의 ③ 엄격주의,0,0,1
auto,quantity,quantity | Quantity,quantity,3249,30132,양 / 수량 / 양적인 / 다량 / 분량,① 양 ② 수량 ③ 양적인 ④ 다량,2,0,1
auto,quarterly,quarterly | Quarterly,quarterly,26200,30121,분기의 / 계간의 / 계절마다 / 연 4회 / 분기별의 / 3개월마다 / 분기별 / 분기마다,① 1년 4회의 ② 계간지 ③ 계간의,2,0,1
auto,quit,quit | Quit,quit,73,30404,그만두다 / 끊다 / 관두다 / 포기하다 / 떠나다,① 그만두다 ② 끊다 ③ 포기하다 ④ 떠나다 ⑤ 관두다,3,0,1
auto,quite,quite | Quite,quite,774,29950,꽤 / 상당히 / 아주 / 상당수의 / 완전히,① 꽤 ② 아주 ③ 상당히,2,0,1
auto,quota,quota | Quota,quota,10174,30041,쿼터 / 정원 / 할당 / 물량 / 할당량,① 몫 ② 할당 ③ 할당액,3,0,1
auto,quotation,quotation | Quotation,quotation,10382,30436,인용 / 글귀 / 어록 / 문구 / 평가,① 인용,2,0,1
llm-proper,rachel,rachel | Rachel,Rachel,50186,45753,이름,여자 이름 / 살빛 / 라헬,0,0,1
auto,rain,rain | Rain,rain,445,36235,비 / 비가 오다 / 비가 내리다 / 강우 / 빗물,비,2,0,1
auto,rainbow,rainbow | Rainbow,rainbow,17590,35677,무지개 / 다채로운 색,무지개,2,0,1
llm-proper,randy,randy | Randy,Randy,49979,27350,이름,남자 이름 / 난잡한 / 떠들썩한,0,0,6
auto,rarely,rarely | Rarely,rarely,3031,29997,드물게 / 거의 ~하지 않는 / 좀처럼 ~하지 않는 / 조금도,① 드물게 ② 거의 ~하지 않는 ③ 좀처럼 ~하지 않는 ④ 조금도,2,0,1
llm-sense,reap,reap | Reap,reap,6363,36149,이익을 얻다 / 거둬들이다,수확하다. 베어들이다. 거두어들이다,2,0,1
auto,reason,reason | Reason | reason | reason,reason,769,"37462,52243,52291",이유 / 원인 / 이성 / 요인 / 근거,이유 / 이성,2,0,3
auto,recess,recess | Recess,recess,4588,35668,휴회 / 휴식 / 쉬다 / 휴정 / 휴가,휴식 / 휴정,2,0,2
auto,recording,recording | Recording,recording,7896,30057,기록 / 녹음 / 음반 / 녹화 / 레코딩,① 녹음 ② 음반 ③ 기록 ④ 녹화,0,0,1
auto,recruiting,Recruiting | recruiting,recruiting,30608,27776,구인활동 / 모집하는 / 구인 / 모집 / 모집하고 있는,모집,0,0,1
llm-sense,redeemable,redeemable | Redeemable,redeemable,2738,45586,상환할 수 있는 / 다시 사들일 수 있는 / 환급 가능한,상환할 수 있는 / 다시 사들일 수 있는 / 보상이 가능한,0,0,1
auto,redundant,redundant | Redundant,redundant,2274,29799,여분의 / 장황한 / 과다한 / 불필요한 / 중복된 / 정리해고당한,불필요한,2,0,1
llm-sense,refreshing,refreshing | Refreshing,refreshing,3113,29848,상쾌한 / 심신을 상쾌하게 하는 / 기운이 나게 하는 / 새롭게 하는,기운나게하는,2,0,1
auto,region,region | Region,region,5122,36142,지역 / 지방 / 지대 / 와인 생산 지역,지역. 지방. 범위. 분야,2,0,1
auto,registered,registered | Registered,registered,2126,30324,등록된 / 등기의,① 등록된 ② 등기의,2,0,1
auto,rehabilitation,rehabilitation | Rehabilitation,rehabilitation,23301,30263,회복 / 부흥 / 재활 / 재건 / 갱생 / 사회 복귀 / 재활원 / 치료소 / 복귀,① 재활 ② 재건 ③ 사회 복귀 ④ 갱생,2,0,1
auto,reimbursement,reimbursement | Reimbursement,reimbursement,13167,29824,상환 / 변제 / 환급 / 보전 / 배상 / 보상,상환,3,0,1
auto,reinforce,reinforce | Reinforce | reinforce | reinforce,reinforce,1727,"29801,52396,52432",보강하다 / 강화하다 / 강조하다,강화하다 / 보강하다,2,0,3
auto,relativity,relativity | Relativity,relativity,23600,31329,상대성 / 상대성 원리 / 관련성,상대성이론,0,0,1
llm-sense,relegate,relegate | Relegate | relegate,relegate,4654,"33011,52034",좌천시키다 / …을 내려앉히다 / 이관하다 / 격하시키다 / (덜 중요한 위치로) 밀쳐 버리다 / 강등시키다 / 내려보내다,좌천시키다 / 보다 하위 리그로 강등시키다 / 위임하다 / 격하시키다 / (낮은 위치로) 밀쳐버리다,2,0,2
auto,remark,remark | Remark,remark,767,29827,발언 / 말 / 언급 / 견해 / 이야기 / 주기 / 의견 / 비고 / 비평,발언,2,0,1
llm-sense,remit,remit | Remit,remit,6716,33009,송금하다 / 면제하다 / 보내다,면제하다 / 사건 기록의 이송 / 검토 과제,2,0,1
auto,renaissance,renaissance | Renaissance,renaissance,4757,35573,르네상스 / 부흥 / 재생,르네상스,1,0,1
auto,repatriation,repatriation | Repatriation,repatriation,14014,30039,본국 송환,① 본국 송환,0,0,1
auto,repetition,repetition | Repetition,repetition,11398,48413,반복 / 재현 / 되풀이 / 여러 번 / 중복,반복,1,0,1
auto,repetitive,repetitive | Repetitive,repetitive,4274,30147,반복적인 / 되풀이하는 / 반복성의,① 반복적인 ② 되풀이하는 ③ 반복성의,0,0,1
auto,representative,representative | Representative,representative,2584,30388,대표적인 / 대의원의 / 국회의원 / 하원 의원 / 대리인 / 대표자,① 대표적인 ② 국회의원 ③ 대의원의 ④ 직원 ⑤ 대리인,2,0,1
auto,republic,republic | Republic,republic,640,30046,공화국,① 공화국,2,0,2
auto,republican,republican | Republican,republican,6106,30102,공화당의 / 공화국의,① 공화당의 ② 공화국의,1,0,1
auto,research,research | Research,research,1458,27783,연구하다 / 연구 / 조사 / 탐구 / 탐사,연구 / ① 연구 ② 조사 ③ 탐사 ④ 탐구,2,0,2
auto,reservation,reservation | Reservation | reservation,reservation,2433,"30025,51973",예비 / 예약 / 보호 구역 / 유보 / 의구심 / 거리낌 / 예약된 자리 / 예약하기 / 미리 준비 / 예약 사항,① 예약 ② 보호 구역 ③ 유보 ④ 거리낌 / 예약,3,0,2
auto,reserve,reserve | Reserve,reserve,1469,30108,준비의 / 예비 / 매장량 / 예약하다 / 보유하다 / 보류지 / 비축,① 보유하다 ② 예약하다 ③ 준비의 ④ 보호지역 ⑤ 매장량,2,0,1
auto,residential,residential | Residential,residential,1016,30310,주거의 / 주택의 / 거주의,① 주택의 ② 주거의 ③ 거주의,2,0,1
auto,resistance,resistance | Resistance,resistance,6307,50349,저항 / 내성 / 반대 / 저지 / 레지스탕스,저항 내성 반대 저지 면역,2,0,1
auto,resolution,resolution | RESOLUTION | resolution | resolution,resolution,3442,"30006,51989,52086",해상도 / 해결 / 결심 / 결의 / 결정,① 결의 ② 결심 ③ 해결 ④ 해상도 ⑤ 계획 / 해결,2,0,3
auto,resolve,resolve | Resolve,resolve,1639,30005,해결하다 / 결의하다 / 대책을 마련하다 / 해법,① 해결하다 ② 결의하다 ③ 대책을 마련하다 ④ 해법,2,0,1
auto,responsibility,responsibility | Responsibility,responsibility,2422,36141,책임 / 의무 / 할 일 / 책무 / 임무,책임. 의무,2,0,1
llm-sense,restore,restore | Restore | restore,restore,1647,"29818,52397",회복하다 / 복원하다 / 되찾다 / 되돌리다 / 재건하다,복원하다 / 복구하다 / 회복시키다,2,0,2
llm-sense,restrict,restrict | Restrict | restrict,restrict,1650,"29809,52474",제한하다 / 규제 / 금지하다 / 제약 / 통제,제한하다 / 한정하다,2,0,2
auto,retiring,Retiring | retiring,retiring,28209,27774,은퇴의 / 퇴직의 / 퇴거하는,퇴직,2,0,1
auto,revenue,revenue | REVENUE,revenue,762,30165,"소득 / 매출 / 세입 / 수익 / 수입 / 순이익 / ""매출"" / ""사전이 변경이 되어"" / ""단어장에서 해당 단어를 학습하실 수 없습니다. 양해해 주시기 바랍니다."" / ""수익"" / ""수입"" / ""세입"" / ""순이익"" / 총소득",① 매출 ② 수입 ③ 세입 ④ 수익 ⑤ 순이익,2,0,1
auto,revolution,revolution | Revolution,revolution,6986,29937,혁명 / 혁신 / 개혁 / 변혁 / 회전 / 변화,① 혁명 ② 회전 ③ 변혁,2,0,1
auto,revolutionary,revolutionary | Revolutionary,revolutionary,2454,29930,혁명의 / 혁신적인 / 변혁,① 혁명의 ② 혁신적인,2,0,1
llm-proper,rex,rex | Rex,Rex,50173,3240,이름,왕 / 국왕 / 짧은 털의 변이종,0,0,4
llm-sense,rhyme,rhyme | Rhyme,rhyme,16269,30466,운을 맞추다 / 운문 / 랩,① 운을 맞추다 ② 랩 ③ 운문 / 라임,2,0,2
llm-proper,rick,rick | Rick,Rick,50018,12957,이름,남자 이름 / 건초의 가리 / 쌓아올리다,0,0,2
auto,riff,riff | Riff,riff,27312,48560,반복 악절 / 냉동 화물차 / 화제에서 벗어나기 / 재미있게 말하다,마리화나 반복악절,1,0,1
llm-proper,robert,robert | Robert,Robert,49973,43688,이름,남자 이름 / 로버트,0,0,1
auto,rocky,rocky | Rocky,rocky,15467,30113,바위가 많은 / 로키 / 장애가 많은 / 불안정한,① 로키 ② 바위가 많은 ③ 장애가 많은 ④ 불안정한,2,0,1
llm-proper,roger,roger | Roger,Roger,50118,26169,이름,로저 / 알았다 / 좋아,0,0,11
auto,romantic,romantic | Romantic,romantic,2516,29960,로맨틱한 / 연애의 / 낭만적인 / 낭만주의의 / 비현실적인,① 로맨틱한 ② 낭만적인 ③ 연애의 ④ 낭만주의의 ⑤ 비현실적인,2,0,1
llm-proper,rose,rose | Rose,Rose,50019,4963,이름,올랐다 / 장미 / 로즈,0,2,72
llm-proper,ross,ross | Ross,Ross,50013,12956,이름,남자 이름 / 나무 껍질을 벗기다 / 꺼칠꺼칠한 외피,0,0,2
auto,round,round | Round,round,1581,37455,라운드 / 둥근 / 차례 / 계속 / 돌다,둥근,2,0,1
llm-proper,royal,royal | Royal,Royal,30323,344,① 왕실의 ② 로열 ③ 왕족,왕실의 / 로열 / 왕족,0,2,115
auto,ruffian,ruffian | Ruffian,ruffian,7444,30077,악당 / 잔인한 / 악한,① 악당 ② 잔인한 ③ 악한,0,0,1
auto,rush,rush | Rush,rush,1687,30184,서두르다 / 돌진하다 / 급한 / 혼잡 / 재촉하다,① 서두르다 ② 급한 ③ 돌진하다 ④ 재촉하다 ⑤ 혼잡,2,0,1
auto,russia,russia | Russia,russia,7887,16728,러시아,러시아,0,0,4
llm-sense,russian,russian | Russian,russian,1981,36611,러시아의 / 러시아어 / 러시아인의,러시아 사람 / 러시아 언어 / 러시아 인 / 러시아 어,2,0,2
llm-sense,salaries,Salaries | salaries,salaries,49372,27773,급여,봉급,0,0,1
auto,sales,sales | Sales,sales,16791,27791,판매량 / 매출 / 수출 / 영업 / 매매,판매,0,0,1
llm-proper,sally,sally | Sally,Sally,30474,22508,① 반격 ② 출격 ③ 여자 이름 / 샐리 / 이름,반격 / 출격 / 여자 이름,0,2,26
llm-proper,sarah,sarah | Sarah,Sarah,50248,32963,이름,사라 / 세라 / 새러 / 새라,0,0,8
auto,satan,satan | Satan,satan,13064,40889,사탄 / 악마,사탄,1,0,1
auto,saturday,saturday | Saturday,saturday,4912,37650,토요일,토요일,1,0,6
auto,saturn,saturn | Saturn,saturn,13161,29442,토성 / 사투르누스 / 고대 로마의 농경의 신,토성,0,0,5
llm-proper,scant,scant | Scant,Scant,48561,18485,부족한 인색하게 굴다,거의 없는 / 줄이다 / 빈약한 / 부족한,0,3,92
auto,scared,scared | Scared,scared,22,37454,무서운 / 두려워하는 / 겁먹은 / 놀란 / 공포에 떠는,무서운,2,0,1
auto,scarlet,scarlet | Scarlet,scarlet,14773,30213,주홍 / 진홍 / 주홍색 / 주홍빛의 / (노여움) 얼굴이 새빨간,① 주홍 ② 진홍,3,0,1
auto,scatter,scatter | Scatter,scatter,1546,28016,분산시키다 / 흩어지다 / 뿌리다 / 흩어버리다,흩]뿌리다,2,0,1
auto,scent,scent | Scent,scent,4214,30063,향기 / 냄새 / 향수,① 향기 ② 냄새 ③ 향수,3,0,1
llm-proper,scott,scott | Scott,Scott,50192,8688,이름,스콧 / 남자 이름,0,0,4
auto,scottish,scottish | Scottish,scottish,1802,35436,스코틀랜드의,스코틀랜드의,0,0,1
auto,scream,scream | Scream,scream,589,48230,비명 / 소리치다 / 절규 / 환호,비명 / 절규,2,0,1
llm-proper,sean,sean | Sean,Sean,50130,44450,이름,남자 이름,0,0,1
auto,search,search | Search,search,588,36131,찾다 / 수색하다 / 검색하다 / 연구하다 / 구조하다,찾다. 수색사다,2,0,1
auto,seattle,seattle | Seattle,seattle,28449,50174,시애틀,시애틀,0,0,1
auto,second,second | Second,second,3422,37346,두 번째의 / 후반 / 다른 / 초 / 잠깐 / 2번째,두 번째의,2,0,1
auto,secondly,secondly | Secondly,secondly,24611,36974,둘째로 / 두 번째로 / 다음으로,둘째로,1,0,1
auto,secretary,secretary | Secretary,secretary,7014,40181,장관 / 비서 / 차관 / 서기 / 간사,비서,2,0,1
auto,seed,seed | Seed,seed,1121,48412,종자 / 씨앗 / 씨 / 뿌리다 / 시드,씨,2,0,1
auto,seem,seem | Seem,seem,138,36253,…것처럼 보이다 / …것 같다 / 듯하다 / 생각되다 / 느껴지다 / ~처럼 보이다,...와 같이 생각되다,2,0,1
auto,senate,senate | Senate,senate,3419,29115,상원 / 의회 / 원로원,상원 / ① 상원 ② 의회 ③ 원로원 / (미국) 상원,1,0,4
auto,senator,senator | Senator,senator,4259,30075,상원 의원,① 상원 의원,1,0,1
auto,seoul,seoul | Seoul,seoul,5094,49388,서울,서울,0,0,1
auto,september,september | September,september,7880,41022,9월,9월,0,0,5
auto,serving,serving | Serving,serving,2614,30321,음식 시중 / 봉사하기 / 1인분 / 서빙,① 음식 시중 ② 봉사하기 ③ 1인분,2,0,1
llm-proper,seth,seth | Seth,Seth,50220,34863,이름,세스,0,0,2
auto,settlement,settlement | Settlement,settlement,5991,29945,정착 / 해결 / 합의 / 타결 / 식민지 / 결제 / 정산,① 정착 ② 해결 ③ 타결 ④ 합의 ⑤ 식민지,2,0,1
auto,sever,sever | Sever,sever,6541,33008,자르다 / 잘라내다 / …을 절단하다 / 분리하다 / 절단되다 / 절단하다,…을 절단하다 / 절단되다 / 분리하다,3,0,1
auto,severe,severe | Severe,severe,2004,36167,심각한 / 무거운 / 크게 / 가차없는 / 엄격한,엄격한. 심각한.,2,0,1
auto,sew,sew | Sew,sew,10942,48231,바느질하다 / 꿰매다 / 봉합하다,바느질하다,2,0,1
auto,share,share | Share,share,436,36146,점유율 / 공유하다 / 나누다,몫. 할당. 분배하다.  공유하다,2,0,1
llm-proper,sharon,sharon | Sharon,Sharon,50070,18339,이름,샤론 / 섀런 / 셰론 / 무궁화,0,0,3
auto,sheen,sheen | Sheen,sheen,19315,30276,광택 / 광휘 / 광채,① 광택 ② 광휘 ③ 광채,0,0,1
auto,shield,shield | Shield,shield,5196,29940,차폐 / 방패 / 실드 / 보호하다 / 차단,① 보호하다 ② 방패 ③ 감싸다,2,0,1
auto,shin,shin | Shin,shin,2826,30277,신 / 정강이,① 신 ② 정강이,2,0,1
llm-sense,shipment,shipment | Shipment,shipment,11186,30433,배송 / 선적량 / 출하 / 수송 / 운반,① 선적 ② 발송 ③ 적재,0,0,1
llm-sense,shipping,shipping | Shipping,shipping,24154,27769,선적 / 선박 톤수 / 해운업,운송,2,0,1
llm-sense,shout,shout | Shout,shout,1763,37453,외치다 / 소리지르다 / 큰 소리 / 고함치다 / 외침,소리치다,2,0,1
auto,show,show | Show,show,80,35666,보여주다 / 쇼 / 보이고 있다 / 나타나다 / 전시회,쇼,2,0,1
llm-sense,shut,shut | Shut,shut,1784,48223,폐쇄하다 / 닫다 / 차단하다 / 막다 / 다물다,가두다,2,0,1
